card_id,name,supertype,subtype_primary,subtypes_all,type_primary,types_all,hp,evolves_from,rarity,artist,regulation_mark,national_pokedex_first,converted_retreat_cost,set_id,set_name,set_series,set_release_date,set_total,set_printed_total,tcgplayer_updated_at,price_usd,price_kind,cardmarket_avg_sell_eur,cardmarket_trend_eur,release_year
gym1-93,Sabrina's Gastly,Pokémon,Basic,Basic,Psychic,Psychic,50.0,,Common,Ken Sugimori,Unknown,92.0,1.0,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.3,0.82,2000
gym1-94,Sabrina's Mr. Mime,Pokémon,Basic,Basic,Psychic,Psychic,50.0,,Common,Ken Sugimori,Unknown,122.0,1.0,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,2.24,3.43,2000
gym1-95,Sabrina's Slowpoke,Pokémon,Basic,Basic,Psychic,Psychic,50.0,,Common,Ken Sugimori,Unknown,79.0,1.0,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.33,1.21,2000
gym1-96,Sabrina's Venonat,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,48.0,1.0,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.11,0.89,2000
gym1-97,Blaine's Quiz #1,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,9.81,9.06,2000
gym1-98,Brock,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,4.48,4.41,2000
gym1-99,Charity,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,8.74,8.05,2000
gym1-100,Erika,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,4.53,3.93,2000
gym1-101,Lt. Surge,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,4.28,13.64,2000
gym1-102,Misty,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,3.95,5.53,2000
gym1-103,No Removal Gym,Trainer,Stadium,Stadium,Unknown,,,,Rare,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,11.39,10.83,2000
gym1-104,The Rocket's Training Gym,Trainer,Stadium,Stadium,Unknown,,,,Rare,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,13.06,13.49,2000
gym1-105,Blaine's Last Resort,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,2.34,1.73,2000
gym1-106,Brock's Training Method,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,2.02,1.48,2000
gym1-107,Celadon City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.7,1.43,2000
gym1-108,Cerulean City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.3,1.53,2000
gym1-109,Erika's Maids,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,2.51,1.9,2000
gym1-110,Erika's Perfume,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,2.14,1.92,2000
gym1-111,Good Manners,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,4.87,4.73,2000
gym1-112,Lt. Surge's Treaty,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.52,1.6,2000
gym1-113,Minion of Team Rocket,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,6.4,5.32,2000
gym1-114,Misty's Wrath,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,12.25,8.12,2000
gym1-115,Pewter City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.65,1.29,2000
gym1-116,Recall,Trainer,Unknown,,Unknown,,,,Uncommon,Sumiyoshi Kizuki,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,5.16,6.24,2000
gym1-117,Sabrina's ESP,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,3.23,3.28,2000
gym1-118,Secret Mission,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,2.91,2.09,2000
gym1-119,Tickling Machine,Trainer,Rocket's Secret Machine,Rocket's Secret Machine,Unknown,,,,Uncommon,Sumiyoshi Kizuki,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,4.62,4.22,2000
gym1-120,Vermilion City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.37,1.07,2000
gym1-121,Blaine's Gamble,Trainer,Unknown,,Unknown,,,,Common,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,0.49,0.48,2000
gym1-122,Energy Flow,Trainer,Unknown,,Unknown,,,,Common,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,0.53,0.57,2000
gym1-123,Misty's Duel,Trainer,Unknown,,Unknown,,,,Common,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.6,2.06,2000
gym1-124,Narrow Gym,Trainer,Stadium,Stadium,Unknown,,,,Common,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.19,1.25,2000
gym1-125,Sabrina's Gaze,Trainer,Unknown,,Unknown,,,,Common,Ken Sugimori,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.24,1.14,2000
gym1-126,Trash Exchange,Trainer,Unknown,,Unknown,,,,Common,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.3,1.64,2000
gym1-127,Fighting Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,0.63,0.56,2000
gym1-128,Fire Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.83,2.35,2000
gym1-129,Grass Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,0.84,1.17,2000
gym1-130,Lightning Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,0.36,0.4,2000
gym1-131,Psychic Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,1.39,1.51,2000
gym1-132,Water Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym1,Gym Heroes,Gym,2000-08-14,132,132,2026/03/26,,,0.74,0.79,2000
gym2-1,Blaine's Arcanine,Pokémon,Stage 1,Stage 1,Fire,Fire,90.0,Blaine's Growlithe,Rare Holo,Ken Sugimori,Unknown,59.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,290.0,1stEditionHolofoil,86.64,111.32,2000
gym2-2,Blaine's Charizard,Pokémon,Stage 2,Stage 2,Fire,Fire,100.0,Blaine's Charmeleon,Rare Holo,Ken Sugimori,Unknown,6.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1025.58,851.39,2000
gym2-3,Brock's Ninetales,Pokémon,Stage 1,Stage 1,Fire,Fire,70.0,Brock's Vulpix,Rare Holo,Ken Sugimori,Unknown,38.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,147.39,1stEditionHolofoil,50.76,38.13,2000
gym2-4,Erika's Venusaur,Pokémon,Stage 2,Stage 2,Grass,Grass,90.0,Erika's Ivysaur,Rare Holo,Ken Sugimori,Unknown,3.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,265.75,1stEditionHolofoil,117.67,121.66,2000
gym2-5,Giovanni's Gyarados,Pokémon,Stage 1,Stage 1,Water,Water,90.0,Giovanni's Magikarp,Rare Holo,Ken Sugimori,Unknown,130.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,352.24,1stEditionHolofoil,76.53,513.24,2000
gym2-6,Giovanni's Machamp,Pokémon,Stage 2,Stage 2,Fighting,Fighting,100.0,Giovanni's Machoke,Rare Holo,Ken Sugimori,Unknown,68.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,105.66,1stEditionHolofoil,69.72,97.11,2000
gym2-7,Giovanni's Nidoking,Pokémon,Stage 2,Stage 2,Grass,Grass,120.0,Giovanni's Nidorino,Rare Holo,Ken Sugimori,Unknown,34.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,189.25,1stEditionHolofoil,155.95,93.16,2000
gym2-8,Giovanni's Persian,Pokémon,Stage 1,Stage 1,Colorless,Colorless,60.0,Giovanni's Meowth,Rare Holo,Ken Sugimori,Unknown,53.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,162.99,1stEditionHolofoil,36.93,43.5,2000
gym2-9,Koga's Beedrill,Pokémon,Stage 2,Stage 2,Grass,Grass,80.0,Koga's Kakuna,Rare Holo,Ken Sugimori,Unknown,15.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,112.67,1stEditionHolofoil,29.37,26.85,2000
gym2-10,Koga's Ditto,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Rare Holo,Ken Sugimori,Unknown,132.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,100.58,1stEditionHolofoil,58.08,55.85,2000
gym2-11,Lt. Surge's Raichu,Pokémon,Stage 1,Stage 1,Lightning,Lightning,80.0,Lt. Surge's Pikachu,Rare Holo,Ken Sugimori,Unknown,26.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,144.82,1stEditionHolofoil,52.67,74.58,2000
gym2-12,Misty's Golduck,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Misty's Psyduck,Rare Holo,Ken Sugimori,Unknown,55.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,99.14,1stEditionHolofoil,49.87,39.36,2000
gym2-13,Misty's Gyarados,Pokémon,Stage 1,Stage 1,Water,Water,100.0,Misty's Magikarp,Rare Holo,Ken Sugimori,Unknown,130.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,257.19,1stEditionHolofoil,218.79,211.16,2000
gym2-14,Rocket's Mewtwo,Pokémon,Basic,Basic,Psychic,Psychic,70.0,,Rare Holo,Shin-ichi Yoshida,Unknown,150.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,450.96,1stEditionHolofoil,164.82,97.93,2000
gym2-15,Rocket's Zapdos,Pokémon,Basic,Basic,Lightning,Lightning,70.0,,Rare Holo,Shin-ichi Yoshida,Unknown,145.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,201.77,1stEditionHolofoil,228.88,345.25,2000
gym2-16,Sabrina's Alakazam,Pokémon,Stage 2,Stage 2,Psychic,Psychic,80.0,Sabrina's Kadabra,Rare Holo,Ken Sugimori,Unknown,65.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,258.14,1stEditionHolofoil,55.47,66.81,2000
gym2-17,Blaine,Trainer,Unknown,,Unknown,,,,Rare Holo,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,67.54,1stEditionHolofoil,58.94,75.52,2000
gym2-18,Giovanni,Trainer,Unknown,,Unknown,,,,Rare Holo,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,97.77,1stEditionHolofoil,76.14,77.0,2000
gym2-19,Koga,Trainer,Unknown,,Unknown,,,,Rare Holo,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,43.76,1stEditionHolofoil,60.17,63.62,2000
gym2-20,Sabrina,Trainer,Unknown,,Unknown,,,,Rare Holo,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,100.41,1stEditionHolofoil,89.2,86.7,2000
gym2-21,Blaine's Ninetales,Pokémon,Stage 1,Stage 1,Fire,Fire,60.0,Blaine's Vulpix,Rare,Ken Sugimori,Unknown,38.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,43.49,55.43,2000
gym2-22,Brock's Dugtrio,Pokémon,Stage 1,Stage 1,Fighting,Fighting,60.0,Brock's Diglett,Rare,Ken Sugimori,Unknown,51.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,6.94,6.04,2000
gym2-23,Giovanni's Nidoqueen,Pokémon,Stage 2,Stage 2,Grass,Grass,100.0,Giovanni's Nidorina,Rare,Ken Sugimori,Unknown,31.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,13.0,15.58,2000
gym2-24,Giovanni's Pinsir,Pokémon,Basic,Basic,Grass,Grass,70.0,,Rare,Ken Sugimori,Unknown,127.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,10.38,14.12,2000
gym2-25,Koga's Arbok,Pokémon,Stage 1,Stage 1,Grass,Grass,90.0,Koga's Ekans,Rare,Ken Sugimori,Unknown,24.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.97,7.18,2000
gym2-26,Koga's Muk,Pokémon,Stage 1,Stage 1,Grass,Grass,80.0,Koga's Grimer,Rare,Ken Sugimori,Unknown,89.0,3.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,23.45,15.32,2000
gym2-27,Koga's Pidgeotto,Pokémon,Stage 1,Stage 1,Colorless,Colorless,60.0,Koga's Pidgey,Rare,Ken Sugimori,Unknown,17.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,7.98,5.53,2000
gym2-28,Lt. Surge's Jolteon,Pokémon,Stage 1,Stage 1,Lightning,Lightning,70.0,Lt. Surge's Eevee,Rare,Ken Sugimori,Unknown,135.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,40.3,54.93,2000
gym2-29,Sabrina's Gengar,Pokémon,Stage 2,Stage 2,Psychic,Psychic,90.0,Sabrina's Haunter,Rare,Ken Sugimori,Unknown,94.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,126.15,125.54,2000
gym2-30,Sabrina's Golduck,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Sabrina's Psyduck,Rare,Ken Sugimori,Unknown,55.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,11.38,9.66,2000
gym2-31,Blaine's Charmeleon,Pokémon,Stage 1,Stage 1,Fire,Fire,70.0,Blaine's Charmander,Uncommon,Ken Sugimori,Unknown,5.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,5.1,4.21,2000
gym2-32,Blaine's Dodrio,Pokémon,Stage 1,Stage 1,Colorless,Colorless,70.0,Blaine's Doduo,Uncommon,Ken Sugimori,Unknown,85.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.28,5.05,2000
gym2-33,Blaine's Rapidash,Pokémon,Stage 1,Stage 1,Fire,Fire,70.0,Blaine's Ponyta,Uncommon,Ken Sugimori,Unknown,78.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.23,2.7,2000
gym2-34,Brock's Graveler,Pokémon,Stage 1,Stage 1,Fighting,Fighting,70.0,Brock's Geodude,Uncommon,Atsuko Nishida,Unknown,75.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.25,3.44,2000
gym2-35,Brock's Primeape,Pokémon,Stage 1,Stage 1,Fighting,Fighting,70.0,Brock's Mankey,Uncommon,Ken Sugimori,Unknown,57.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.61,4.39,2000
gym2-36,Brock's Sandslash,Pokémon,Stage 1,Stage 1,Fighting,Fighting,70.0,Brock's Sandshrew,Uncommon,Atsuko Nishida,Unknown,28.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.62,3.15,2000
gym2-37,Brock's Vulpix,Pokémon,Basic,Basic,Fire,Fire,50.0,,Uncommon,Ken Sugimori,Unknown,37.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,5.82,4.8,2000
gym2-38,Erika's Bellsprout,Pokémon,Basic,Basic,Grass,Grass,40.0,,Uncommon,Ken Sugimori,Unknown,69.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.96,3.14,2000
gym2-39,Erika's Bulbasaur,Pokémon,Basic,Basic,Grass,Grass,50.0,,Uncommon,Ken Sugimori,Unknown,1.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.63,9.71,2000
gym2-40,Erika's Clefairy,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Uncommon,Atsuko Nishida,Unknown,35.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.34,4.67,2000
gym2-41,Erika's Ivysaur,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Erika's Bulbasaur,Uncommon,Ken Sugimori,Unknown,2.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,7.35,5.87,2000
gym2-42,Giovanni's Machoke,Pokémon,Stage 1,Stage 1,Fighting,Fighting,80.0,Giovanni's Machop,Uncommon,Ken Sugimori,Unknown,67.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.85,3.55,2000
gym2-43,Giovanni's Meowth,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Uncommon,Atsuko Nishida,Unknown,52.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.44,3.14,2000
gym2-44,Giovanni's Nidorina,Pokémon,Stage 1,Stage 1,Grass,Grass,80.0,Giovanni's Nidoran ♀,Uncommon,Ken Sugimori,Unknown,30.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.94,2.63,2000
gym2-45,Giovanni's Nidorino,Pokémon,Stage 1,Stage 1,Grass,Grass,70.0,Giovanni's Nidoran ♂,Uncommon,Ken Sugimori,Unknown,33.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.33,2.57,2000
gym2-46,Koga's Golbat,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Koga's Zubat,Uncommon,Ken Sugimori,Unknown,42.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.42,3.79,2000
gym2-47,Koga's Kakuna,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Koga's Weedle,Uncommon,Ken Sugimori,Unknown,14.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.49,2.36,2000
gym2-48,Koga's Koffing,Pokémon,Basic,Basic,Grass,Grass,50.0,,Uncommon,Ken Sugimori,Unknown,109.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.24,2.1,2000
gym2-49,Koga's Pidgey,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Uncommon,Atsuko Nishida,Unknown,16.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.6,5.53,2000
gym2-50,Koga's Weezing,Pokémon,Stage 1,Stage 1,Grass,Grass,70.0,Koga's Koffing,Uncommon,Ken Sugimori,Unknown,110.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.57,3.5,2000
gym2-51,Lt. Surge's Eevee,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Uncommon,Ken Sugimori,Unknown,133.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,10.79,9.67,2000
gym2-52,Lt. Surge's Electrode,Pokémon,Stage 1,Stage 1,Lightning,Lightning,70.0,Lt. Surge's Voltorb,Uncommon,Ken Sugimori,Unknown,101.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.3,2.94,2000
gym2-53,Lt. Surge's Raticate,Pokémon,Stage 1,Stage 1,Colorless,Colorless,60.0,Lt. Surge's Rattata,Uncommon,Ken Sugimori,Unknown,20.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.04,3.21,2000
gym2-54,Misty's Dewgong,Pokémon,Stage 1,Stage 1,Water,Water,80.0,Misty's Seel,Uncommon,Ken Sugimori,Unknown,87.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.16,3.86,2000
gym2-55,Sabrina's Haunter,Pokémon,Stage 1,Stage 1,Psychic,Psychic,70.0,Sabrina's Gastly,Uncommon,Ken Sugimori,Unknown,93.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,6.11,13.3,2000
gym2-56,Sabrina's Hypno,Pokémon,Stage 1,Stage 1,Psychic,Psychic,70.0,Sabrina's Drowzee,Uncommon,Ken Sugimori,Unknown,97.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,5.2,4.77,2000
gym2-57,Sabrina's Jynx,Pokémon,Basic,Basic,Psychic,Psychic,60.0,,Uncommon,Atsuko Nishida,Unknown,124.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.84,2.87,2000
gym2-58,Sabrina's Kadabra,Pokémon,Stage 1,Stage 1,Psychic,Psychic,70.0,Sabrina's Abra,Uncommon,Ken Sugimori,Unknown,64.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.38,3.67,2000
gym2-59,Sabrina's Mr. Mime,Pokémon,Basic,Basic,Psychic,Psychic,60.0,,Uncommon,Ken Sugimori,Unknown,122.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.14,3.66,2000
gym2-60,Blaine's Charmander,Pokémon,Basic,Basic,Fire,Fire,50.0,,Common,Ken Sugimori,Unknown,4.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.46,4.06,2000
gym2-61,Blaine's Doduo,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Ken Sugimori,Unknown,84.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.44,1.6,2000
gym2-62,Blaine's Growlithe,Pokémon,Basic,Basic,Fire,Fire,60.0,,Common,Ken Sugimori,Unknown,58.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.37,1.35,2000
gym2-63,Blaine's Mankey,Pokémon,Basic,Basic,Fighting,Fighting,40.0,,Common,Atsuko Nishida,Unknown,56.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.24,1.37,2000
gym2-64,Blaine's Ponyta,Pokémon,Basic,Basic,Fire,Fire,50.0,,Common,Ken Sugimori,Unknown,77.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.98,1.25,2000
gym2-65,Blaine's Rhyhorn,Pokémon,Basic,Basic,Fighting,Fighting,60.0,,Common,Ken Sugimori,Unknown,111.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.77,1.6,2000
gym2-66,Blaine's Vulpix,Pokémon,Basic,Basic,Fire,Fire,50.0,,Common,Ken Sugimori,Unknown,37.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.71,1.91,2000
gym2-67,Brock's Diglett,Pokémon,Basic,Basic,Fighting,Fighting,40.0,,Common,Ken Sugimori,Unknown,50.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.99,0.99,2000
gym2-68,Brock's Geodude,Pokémon,Basic,Basic,Fighting,Fighting,50.0,,Common,Ken Sugimori,Unknown,74.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.44,1.39,2000
gym2-69,Erika's Jigglypuff,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Ken Sugimori,Unknown,39.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.41,2.77,2000
gym2-70,Erika's Oddish,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,43.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.08,2.47,2000
gym2-71,Erika's Paras,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Ken Sugimori,Unknown,46.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.96,1.31,2000
gym2-72,Giovanni's Machop,Pokémon,Basic,Basic,Fighting,Fighting,50.0,,Common,Ken Sugimori,Unknown,66.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.07,1.28,2000
gym2-73,Giovanni's Magikarp,Pokémon,Basic,Basic,Water,Water,30.0,,Common,Ken Sugimori,Unknown,129.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.0,4.12,2000
gym2-74,Giovanni's Meowth,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Ken Sugimori,Unknown,52.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.45,1.97,2000
